RealLabel,PredictLabel,PredictLabelProbability,RealLabelProbability,AllProbability
0,0,0.9897362,0.9897362,"0.9897362,0.0102637485"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.536608,0.536608,"0.536608,0.463392"
0,0,0.97209543,0.97209543,"0.97209543,0.027904544"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.99591845,0.99591845,"0.99591845,0.004081516"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,1,0.78663874,0.21336128,"0.21336128,0.78663874"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9918244,0.9918244,"0.9918244,0.008175604"
0,0,0.99479604,0.99479604,"0.99479604,0.005203933"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.680443,0.680443,"0.680443,0.31955707"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.538351,0.538351,"0.538351,0.46164894"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9923606,0.9923606,"0.9923606,0.0076394435"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.97209543,0.97209543,"0.97209543,0.027904544"
0,0,0.9942179,0.9942179,"0.9942179,0.0057821474"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.98208964,0.98208964,"0.98208964,0.017910352"
0,0,0.7959114,0.7959114,"0.7959114,0.20408869"
0,0,0.9928788,0.9928788,"0.9928788,0.007121171"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.5082188,0.5082188,"0.5082188,0.49178118"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9960725,0.9960725,"0.9960725,0.0039274963"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.95842785,0.95842785,"0.95842785,0.041572124"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.99282,0.99282,"0.99282,0.007179973"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,1,0.93462706,0.065372944,"0.065372944,0.93462706"
0,0,0.88110113,0.88110113,"0.88110113,0.118898824"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.86752206,0.86752206,"0.13247798,0.86752206"
1,1,0.9138407,0.9138407,"0.08615927,0.9138407"
1,1,0.99583685,0.99583685,"0.004163146,0.99583685"
1,1,0.9750557,0.9750557,"0.02494434,0.9750557"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9253068,0.9253068,"0.07469324,0.9253068"
1,1,0.9793439,0.9793439,"0.02065615,0.9793439"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9915002,0.9915002,"0.008499756,0.9915002"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.97161496,0.97161496,"0.028385092,0.97161496"
1,1,0.9936922,0.9936922,"0.0063077975,0.9936922"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.69254607,0.69254607,"0.30745396,0.69254607"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9501641,0.9501641,"0.049835928,0.9501641"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9364236,0.9364236,"0.063576385,0.9364236"
1,1,0.9701227,0.9701227,"0.029877342,0.9701227"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.77141297,0.77141297,"0.22858703,0.77141297"
1,1,0.9964719,0.9964719,"0.00352809,0.9964719"
1,1,0.6971292,0.6971292,"0.30287087,0.6971292"
1,1,0.97659487,0.97659487,"0.023405101,0.97659487"
1,1,0.8755313,0.8755313,"0.124468625,0.8755313"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.90728396,0.90728396,"0.09271605,0.90728396"
1,1,0.8358863,0.8358863,"0.16411366,0.8358863"
1,1,0.97161496,0.97161496,"0.028385092,0.97161496"
1,1,0.9536924,0.9536924,"0.04630759,0.9536924"
1,1,0.85278344,0.85278344,"0.14721654,0.85278344"
1,1,0.9862411,0.9862411,"0.013758882,0.9862411"
1,1,0.9915002,0.9915002,"0.008499756,0.9915002"
1,1,0.89448845,0.89448845,"0.10551153,0.89448845"
1,1,1.0,1.0,"0.0,1.0"
1,0,0.6493285,0.35067156,"0.6493285,0.35067156"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9392461,0.9392461,"0.060753893,0.9392461"
1,1,0.9709904,0.9709904,"0.029009627,0.9709904"
1,1,0.6905548,0.6905548,"0.30944523,0.6905548"
1,1,0.9905383,0.9905383,"0.009461697,0.9905383"
1,0,0.59835833,0.40164167,"0.59835833,0.40164167"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9502057,0.9502057,"0.049794372,0.9502057"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.99689317,0.99689317,"0.0031068255,0.99689317"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9873338,0.9873338,"0.012666236,0.9873338"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9253068,0.9253068,"0.07469324,0.9253068"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.97536564,0.97536564,"0.024634289,0.97536564"
1,1,0.9934951,0.9934951,"0.006504916,0.9934951"
1,1,1.0,1.0,"0.0,1.0"
1,0,0.76709455,0.23290549,"0.76709455,0.23290549"
1,1,0.6968581,0.6968581,"0.3031419,0.6968581"
1,1,0.9727805,0.9727805,"0.027219454,0.9727805"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.86490166,0.86490166,"0.13509837,0.86490166"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9865967,0.9865967,"0.013403299,0.9865967"
1,1,0.9713011,0.9713011,"0.02869888,0.9713011"
1,1,0.94722795,0.94722795,"0.052772056,0.94722795"
1,1,0.9409715,0.9409715,"0.05902858,0.9409715"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9915002,0.9915002,"0.008499756,0.9915002"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9950439,0.9950439,"0.0049561267,0.9950439"
1,1,0.9250257,0.9250257,"0.07497432,0.9250257"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9839879,0.9839879,"0.016012102,0.9839879"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.99689317,0.99689317,"0.0031068255,0.99689317"
1,1,0.9788193,0.9788193,"0.021180686,0.9788193"
1,1,0.92592347,0.92592347,"0.07407649,0.92592347"
1,1,0.99679756,0.99679756,"0.0032024202,0.99679756"
1,1,0.6282736,0.6282736,"0.3717264,0.6282736"
1,1,0.95596856,0.95596856,"0.044031497,0.95596856"
1,1,0.99027,0.99027,"0.009730013,0.99027"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.98025435,0.98025435,"0.01974558,0.98025435"
1,1,0.97707933,0.97707933,"0.022920681,0.97707933"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.976222,0.976222,"0.02377809,0.976222"
1,1,0.9484598,0.9484598,"0.051540136,0.9484598"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.99674755,0.99674755,"0.003252458,0.99674755"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9915002,0.9915002,"0.008499756,0.9915002"
1,1,0.98843575,0.98843575,"0.011564296,0.98843575"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.98346984,0.98346984,"0.01653014,0.98346984"
1,1,0.9810766,0.9810766,"0.018923394,0.9810766"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9739803,0.9739803,"0.026019666,0.9739803"
1,1,0.990203,0.990203,"0.009796995,0.990203"
1,1,0.9409715,0.9409715,"0.05902858,0.9409715"
1,1,0.97990865,0.97990865,"0.020091299,0.97990865"
1,1,0.99515915,0.99515915,"0.0048408676,0.99515915"
1,1,0.9603728,0.9603728,"0.039627213,0.9603728"
1,1,0.9687123,0.9687123,"0.031287707,0.9687123"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.99614525,0.99614525,"0.003854765,0.99614525"
1,1,0.9930841,0.9930841,"0.006915901,0.9930841"
1,1,0.90728396,0.90728396,"0.09271605,0.90728396"
1,1,0.9223556,0.9223556,"0.07764438,0.9223556"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9875699,0.9875699,"0.012430071,0.9875699"
1,1,0.99614525,0.99614525,"0.003854765,0.99614525"
1,1,0.990203,0.990203,"0.009796995,0.990203"
1,1,0.9904196,0.9904196,"0.009580377,0.9904196"
1,1,0.9127056,0.9127056,"0.08729438,0.9127056"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.96980995,0.96980995,"0.030190097,0.96980995"
1,1,0.99628294,0.99628294,"0.003717095,0.99628294"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9807577,0.9807577,"0.01924225,0.9807577"
1,1,1.0,1.0,"0.0,1.0"
1,0,0.5418891,0.45811096,"0.5418891,0.45811096"
1,1,0.70907795,0.70907795,"0.29092205,0.70907795"
1,1,0.99689317,0.99689317,"0.0031068255,0.99689317"
1,1,0.97150475,0.97150475,"0.028495254,0.97150475"
1,1,0.99664265,0.99664265,"0.0033573757,0.99664265"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9818791,0.9818791,"0.018120838,0.9818791"
1,0,0.55747706,0.4425229,"0.55747706,0.4425229"
1,1,0.99628294,0.99628294,"0.003717095,0.99628294"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9674532,0.9674532,"0.03254685,0.9674532"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.69922805,0.69922805,"0.30077198,0.69922805"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.99634814,0.99634814,"0.0036518828,0.99634814"
1,1,0.81287915,0.81287915,"0.18712087,0.81287915"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.87857485,0.87857485,"0.121425115,0.87857485"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.98616433,0.98616433,"0.0138356555,0.98616433"
1,1,0.9915002,0.9915002,"0.008499756,0.9915002"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.65175575,0.65175575,"0.34824425,0.65175575"
1,1,0.784342,0.784342,"0.21565804,0.784342"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.99515915,0.99515915,"0.0048408676,0.99515915"
1,1,0.973113,0.973113,"0.026886988,0.973113"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9915002,0.9915002,"0.008499756,0.9915002"
1,1,0.9364236,0.9364236,"0.063576385,0.9364236"
1,1,0.99300265,0.99300265,"0.0069973795,0.99300265"
1,1,0.9785906,0.9785906,"0.02140936,0.9785906"
1,1,0.95472217,0.95472217,"0.04527783,0.95472217"
1,1,0.9878829,0.9878829,"0.012117104,0.9878829"
1,1,0.89693904,0.89693904,"0.10306098,0.89693904"
1,1,0.9262529,0.9262529,"0.07374706,0.9262529"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9865967,0.9865967,"0.013403299,0.9865967"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9873338,0.9873338,"0.012666236,0.9873338"
1,1,0.99689317,0.99689317,"0.0031068255,0.99689317"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9862664,0.9862664,"0.013733606,0.9862664"
1,1,0.9768709,0.9768709,"0.023129113,0.9768709"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.91593266,0.91593266,"0.08406739,0.91593266"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9765732,0.9765732,"0.023426808,0.9765732"
1,1,0.9138407,0.9138407,"0.08615927,0.9138407"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.99674755,0.99674755,"0.003252458,0.99674755"
1,1,0.9549889,0.9549889,"0.045011148,0.9549889"
1,1,0.9093681,0.9093681,"0.09063189,0.9093681"
1,1,0.9250845,0.9250845,"0.07491548,0.9250845"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.99328524,0.99328524,"0.0067147515,0.99328524"
1,1,0.9862411,0.9862411,"0.013758882,0.9862411"
1,1,0.61288637,0.61288637,"0.3871136,0.61288637"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9875699,0.9875699,"0.012430071,0.9875699"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9727805,0.9727805,"0.027219454,0.9727805"
1,1,0.99689317,0.99689317,"0.0031068255,0.99689317"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9873338,0.9873338,"0.012666236,0.9873338"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9915002,0.9915002,"0.008499756,0.9915002"
1,1,0.9862411,0.9862411,"0.013758882,0.9862411"
1,1,0.9266203,0.9266203,"0.0733797,0.9266203"
1,1,0.9127056,0.9127056,"0.08729438,0.9127056"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.95778304,0.95778304,"0.042216983,0.95778304"
1,1,0.9487789,0.9487789,"0.05122109,0.9487789"
1,1,0.9341404,0.9341404,"0.06585962,0.9341404"
1,1,0.99628294,0.99628294,"0.003717095,0.99628294"
1,1,0.9912345,0.9912345,"0.00876549,0.9912345"
1,0,0.53013057,0.4698695,"0.53013057,0.4698695"
1,1,0.99311453,0.99311453,"0.006885466,0.99311453"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9839879,0.9839879,"0.016012102,0.9839879"
1,1,0.9875699,0.9875699,"0.012430071,0.9875699"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.7790169,0.7790169,"0.22098313,0.7790169"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9768709,0.9768709,"0.023129113,0.9768709"
1,1,0.9875699,0.9875699,"0.012430071,0.9875699"
1,1,0.9934951,0.9934951,"0.006504916,0.9934951"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9835923,0.9835923,"0.016407693,0.9835923"
1,1,0.9862411,0.9862411,"0.013758882,0.9862411"
1,1,0.99583685,0.99583685,"0.004163146,0.99583685"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9915002,0.9915002,"0.008499756,0.9915002"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.8950953,0.8950953,"0.10490468,0.8950953"
1,1,0.8475388,0.8475388,"0.15246116,0.8475388"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.99689317,0.99689317,"0.0031068255,0.99689317"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.99614525,0.99614525,"0.003854765,0.99614525"
1,1,0.99137443,0.99137443,"0.0086255465,0.99137443"
1,1,0.99094963,0.99094963,"0.009050318,0.99094963"
1,1,0.99599695,0.99599695,"0.004003025,0.99599695"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.9915002,0.9915002,"0.008499756,0.9915002"
1,1,1.0,1.0,"0.0,1.0"
1,1,1.0,1.0,"0.0,1.0"
1,1,0.82539344,0.82539344,"0.17460652,0.82539344"
0,1,0.716126,0.28387395,"0.28387395,0.716126"
0,0,0.99614525,0.99614525,"0.99614525,0.003854765"
0,1,0.732624,0.26737595,"0.26737595,0.732624"
0,0,0.5197332,0.5197332,"0.5197332,0.48026687"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,1,0.97979957,0.020200389,"0.020200389,0.97979957"
0,0,0.93350524,0.93350524,"0.93350524,0.066494696"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9924982,0.9924982,"0.9924982,0.007501773"
0,1,0.9228745,0.07712549,"0.07712549,0.9228745"
0,1,0.5403192,0.4596808,"0.4596808,0.5403192"
0,0,1.0,1.0,"1.0,0.0"
0,1,0.687764,0.31223598,"0.31223598,0.687764"
0,0,0.9391174,0.9391174,"0.9391174,0.060882624"
0,0,0.99164367,0.99164367,"0.99164367,0.008356375"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9679445,0.9679445,"0.9679445,0.032055482"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9945222,0.9945222,"0.9945222,0.005477824"
0,1,0.7577442,0.24225584,"0.24225584,0.7577442"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.5024545,0.5024545,"0.5024545,0.49754548"
0,0,0.87062,0.87062,"0.87062,0.12938003"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.87753177,0.87753177,"0.87753177,0.122468226"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.73113316,0.73113316,"0.73113316,0.2688668"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.8576545,0.8576545,"0.8576545,0.14234549"
0,0,0.51952744,0.51952744,"0.51952744,0.48047253"
0,0,0.5099855,0.5099855,"0.5099855,0.4900145"
0,0,0.9730943,0.9730943,"0.9730943,0.026905779"
0,0,0.7290668,0.7290668,"0.7290668,0.27093327"
0,0,0.989377,0.989377,"0.989377,0.010623015"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.992666,0.992666,"0.992666,0.0073339734"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9460887,0.9460887,"0.9460887,0.05391134"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,1,0.97918427,0.020815734,"0.020815734,0.97918427"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9895921,0.9895921,"0.9895921,0.010407866"
0,0,0.98071665,0.98071665,"0.98071665,0.019283375"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9926311,0.9926311,"0.9926311,0.007368977"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.66166824,0.66166824,"0.66166824,0.33833173"
0,0,0.93282276,0.93282276,"0.93282276,0.06717727"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9759318,0.9759318,"0.9759318,0.024068192"
0,0,0.78599346,0.78599346,"0.78599346,0.21400657"
0,0,0.9938777,0.9938777,"0.9938777,0.006122274"
0,1,0.8735948,0.12640524,"0.12640524,0.8735948"
0,0,0.6796492,0.6796492,"0.6796492,0.3203508"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.8093468,0.8093468,"0.8093468,0.19065319"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.5024545,0.5024545,"0.5024545,0.49754548"
0,0,0.87062,0.87062,"0.87062,0.12938003"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,1,0.5116867,0.48831338,"0.48831338,0.5116867"
0,0,0.9864382,0.9864382,"0.9864382,0.013561764"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.6609912,0.6609912,"0.6609912,0.3390088"
0,0,0.99557114,0.99557114,"0.99557114,0.004428879"
0,0,0.73287374,0.73287374,"0.73287374,0.26712626"
0,0,0.90810466,0.90810466,"0.90810466,0.0918953"
0,0,0.9952691,0.9952691,"0.9952691,0.004730848"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9926311,0.9926311,"0.9926311,0.007368977"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9680989,0.9680989,"0.9680989,0.031901166"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.7230719,0.7230719,"0.7230719,0.27692816"
0,0,0.57097167,0.57097167,"0.57097167,0.42902827"
0,0,0.5008766,0.5008766,"0.5008766,0.49912345"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9815614,0.9815614,"0.9815614,0.018438587"
0,0,0.8451245,0.8451245,"0.8451245,0.15487553"
0,0,0.89820874,0.89820874,"0.89820874,0.10179127"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.949853,0.949853,"0.949853,0.05014699"
0,0,0.99679756,0.99679756,"0.99679756,0.0032024202"
0,0,0.7230719,0.7230719,"0.7230719,0.27692816"
0,0,0.9653071,0.9653071,"0.9653071,0.03469289"
0,1,0.91281927,0.087180674,"0.087180674,0.91281927"
0,0,0.9479607,0.9479607,"0.9479607,0.052039333"
0,0,0.6666221,0.6666221,"0.6666221,0.33337787"
0,0,0.69444376,0.69444376,"0.69444376,0.30555627"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.8151859,0.8151859,"0.8151859,0.1848141"
0,0,0.8203085,0.8203085,"0.8203085,0.17969151"
0,1,0.7802784,0.21972166,"0.21972166,0.7802784"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.99383205,0.99383205,"0.99383205,0.006167962"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.95953894,0.95953894,"0.95953894,0.04046111"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,1,0.53531957,0.46468043,"0.46468043,0.53531957"
0,0,0.9779426,0.9779426,"0.9779426,0.022057444"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.87089515,0.87089515,"0.87089515,0.12910481"
0,0,0.5447397,0.5447397,"0.5447397,0.45526028"
0,1,0.80167234,0.1983277,"0.1983277,0.80167234"
0,0,0.7903481,0.7903481,"0.7903481,0.20965192"
0,0,0.98561794,0.98561794,"0.98561794,0.014382014"
0,0,0.9936437,0.9936437,"0.9936437,0.0063563185"
0,1,0.7621059,0.2378941,"0.2378941,0.7621059"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9704011,0.9704011,"0.9704011,0.029598877"
0,0,0.5099855,0.5099855,"0.5099855,0.4900145"
0,0,0.96437156,0.96437156,"0.96437156,0.035628445"
0,1,0.7794476,0.22055237,"0.22055237,0.7794476"
0,0,0.8258681,0.8258681,"0.8258681,0.17413189"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.7655482,0.7655482,"0.7655482,0.23445182"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.81450665,0.81450665,"0.81450665,0.18549342"
0,1,0.68060595,0.31939408,"0.31939408,0.68060595"
0,0,0.99679756,0.99679756,"0.99679756,0.0032024202"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9878343,0.9878343,"0.9878343,0.012165769"
0,0,0.9678335,0.9678335,"0.9678335,0.032166474"
0,0,0.9787723,0.9787723,"0.9787723,0.021227678"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.7543738,0.7543738,"0.7543738,0.24562626"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9844858,0.9844858,"0.9844858,0.015514178"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.7633138,0.7633138,"0.7633138,0.23668626"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9945222,0.9945222,"0.9945222,0.005477824"
0,0,0.76820093,0.76820093,"0.76820093,0.23179907"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.87127,0.87127,"0.87127,0.12872998"
0,1,0.52974236,0.47025764,"0.47025764,0.52974236"
0,1,0.81566346,0.18433657,"0.18433657,0.81566346"
0,0,0.81933254,0.81933254,"0.81933254,0.18066747"
0,0,0.9926311,0.9926311,"0.9926311,0.007368977"
0,0,0.9864382,0.9864382,"0.9864382,0.013561764"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9739803,0.9739803,"0.9739803,0.026019666"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.9422672,0.9422672,"0.9422672,0.057732817"
0,0,0.7488959,0.7488959,"0.7488959,0.2511041"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,1.0,1.0,"1.0,0.0"
0,0,0.53069395,0.53069395,"0.53069395,0.46930605"
